Simulation,Year,Gross_Output
1968,2024,158639.24900265073
1968,2025,162864.83468991905
1968,2026,163568.06345617038
1968,2027,164629.2453104882
1968,2028,160525.82221371913
1969,2023,161677.0
1969,2024,165634.3130651096
1969,2025,165906.3031031133
1969,2026,160839.95759541128
1969,2027,156893.87158309275
1969,2028,165803.62307046348
1970,2023,161677.0
1970,2024,159521.46474958566
1970,2025,163687.32344300282
1970,2026,163706.85537769232
1970,2027,160644.78739459068
1970,2028,157377.59516962784
1971,2023,161677.0
1971,2024,160530.41715422962
1971,2025,162389.5385138861
1971,2026,159415.6649773756
1971,2027,162476.43805137902
1971,2028,163939.69075222264
1972,2023,161677.0
1972,2024,161176.72439446405
1972,2025,163696.3460645829
1972,2026,162224.19737130182
1972,2027,165659.63487707035
1972,2028,161663.3239039076
1973,2023,161677.0
1973,2024,163874.80999322757
1973,2025,159728.90508405428
1973,2026,162728.3837167864
1973,2027,162638.75426760854
1973,2028,160488.48898593802
1974,2023,161677.0
1974,2024,163978.96053953763
1974,2025,160659.81369427725
1974,2026,155687.997556331
1974,2027,166305.27953292066
1974,2028,168444.66092586503
1975,2023,161677.0
1975,2024,161904.65781462603
1975,2025,164259.5645404445
1975,2026,156454.1451878129
1975,2027,162423.04949764616
1975,2028,160722.6680153188
1976,2023,161677.0
1976,2024,161848.72862908948
1976,2025,163003.87868224853
1976,2026,166278.45941016587
1976,2027,166472.8813110074
1976,2028,156755.57679189573
1977,2023,161677.0
1977,2024,166361.62453618392
1977,2025,163810.50998682604
1977,2026,154540.81368561432
1977,2027,162959.8674266206
1977,2028,162920.26176312802
1978,2023,161677.0
1978,2024,161348.42058844908
1978,2025,161989.46624193285
1978,2026,168622.02509488273
1978,2027,162358.87434943015
1978,2028,168142.3055838747
1979,2023,161677.0
1979,2024,165266.25273023633
1979,2025,162703.60669573152
1979,2026,163143.2772295684
1979,2027,162236.3193441409
1979,2028,160547.95853022783
1980,2023,161677.0
1980,2024,166710.29848152798
1980,2025,163996.12151056185
1980,2026,162364.6189573275
1980,2027,155873.64426665028
1980,2028,156767.51336681136
1981,2023,161677.0
1981,2024,154537.01137058943
1981,2025,168185.10070737585
1981,2026,165506.00927117854
1981,2027,162438.85142975932
1981,2028,163699.4521879248
1982,2023,161677.0
1982,2024,157251.04682645926
1982,2025,162818.88411224284
1982,2026,165743.8425765958
1982,2027,162910.46559171082
1982,2028,158668.8122997928
1983,2023,161677.0
1983,2024,164213.63986879642
1983,2025,160893.27804993393
1983,2026,164336.56737670233
1983,2027,160883.8678569775
1983,2028,164465.97610078
1984,2023,161677.0
1984,2024,160885.70363462914
1984,2025,160309.91440820092
1984,2026,160997.22433201617
1984,2027,159107.7431228391
1984,2028,162240.0353575199
1985,2023,161677.0
1985,2024,159774.06845109598
1985,2025,158397.88902678803
1985,2026,162075.22381449398
1985,2027,163272.68352625408
1985,2028,158718.10795505298
1986,2023,161677.0
1986,2024,162325.500180611
1986,2025,158348.93143670604
1986,2026,161923.8587339931
1986,2027,165448.8849620019
1986,2028,164002.6206979194
1987,2023,161677.0
1987,2024,162749.26401809856
1987,2025,162285.82483689982
1987,2026,159996.9500918259
1987,2027,161082.66890440983
1987,2028,166848.7146967875
1988,2023,161677.0
1988,2024,163327.8735637662
1988,2025,160068.93440862445
1988,2026,159518.8681645421
1988,2027,165402.900118405
1988,2028,161431.85598917716
1989,2023,161677.0
1989,2024,153796.31939898396
1989,2025,163168.74536933165
1989,2026,162700.51335754988
1989,2027,163099.58731699758
1989,2028,154365.96886194547
1990,2023,161677.0
1990,2024,165253.6973537897
1990,2025,166806.75324404906
1990,2026,163220.98722978163
1990,2027,164999.1849056127
1990,2028,166495.88714196938
1991,2023,161677.0
1991,2024,163183.06956874634
1991,2025,160339.17338688712
1991,2026,160595.84705532633
1991,2027,168001.3974415866
1991,2028,160604.26417987695
1992,2023,161677.0
1992,2024,157451.3111185491
1992,2025,163249.90201325752
1992,2026,163812.79328801445
1992,2027,161451.72488856176
1992,2028,159956.98451924708
1993,2023,161677.0
1993,2024,162826.54106542183
1993,2025,160447.11082461162
1993,2026,162904.55738932762
1993,2027,163297.19591476957
1993,2028,167548.6816581205
1994,2023,161677.0
1994,2024,160693.51683900587
1994,2025,162091.77373494906
1994,2026,162912.27500618945
1994,2027,166144.51112035385
1994,2028,166288.50985875458
1995,2023,161677.0
1995,2024,157601.50637904194
1995,2025,164404.08078369792
1995,2026,162882.86084677593
1995,2027,166283.1342121171
1995,2028,156634.68254332154
1996,2023,161677.0
1996,2024,161085.03692155197
1996,2025,162837.83274801794
1996,2026,164273.55389344055
1996,2027,158575.37771113226
1996,2028,161601.2389493104
1997,2023,161677.0
1997,2024,161185.5856257337
1997,2025,159955.7412401222
1997,2026,159431.54733265497
1997,2027,162864.30927774965
1997,2028,161535.32034033383
1998,2023,161677.0
1998,2024,163881.1067652722
1998,2025,158247.3497142469
1998,2026,157476.41841590195
1998,2027,166086.10855435216
1998,2028,160024.50693220552
1999,2023,161677.0
1999,2024,162053.51439961648
1999,2025,162086.58930898018
1999,2026,164012.31455304378
1999,2027,162527.34681082476
1999,2028,157737.64019641513
2000,2023,161677.0
2000,2024,165541.8444929654
2000,2025,158007.2962698661
2000,2026,155484.67820542696
2000,2027,160826.23421931863
2000,2028,163146.68500909014
2001,2023,161677.0
2001,2024,168169.76703887974
2001,2025,166540.50110053815
2001,2026,163816.41924166353
2001,2027,164147.2748675569
2001,2028,169289.97072971004
2002,2023,161677.0
2002,2024,162901.86550230774
2002,2025,162259.15659868479
2002,2026,168398.2359024452
2002,2027,166067.7650584974
2002,2028,156827.12172741373
2003,2023,161677.0
2003,2024,157870.13707347348
2003,2025,165853.6278063056
2003,2026,167410.08407948122
2003,2027,160479.6735511848
2003,2028,165859.7444806446
2004,2023,161677.0
2004,2024,163672.58784057072
2004,2025,158562.97318637554
2004,2026,162993.07276501672
2004,2027,169110.00960636424
2004,2028,156641.14341974288
2005,2023,161677.0
2005,2024,164846.52469351675
2005,2025,160475.2952452656
2005,2026,167023.30147246778
2005,2027,156625.0883760301
2005,2028,155371.59538942663
2006,2023,161677.0
2006,2024,162125.3792119321
2006,2025,160610.94304066896
2006,2026,164058.10806169588
2006,2027,159935.30392825758
2006,2028,162280.7034712238
2007,2023,161677.0
2007,2024,163879.73488844337
2007,2025,166861.7900976513
2007,2026,163353.3155090469
2007,2027,162728.10876084145
2007,2028,165567.91552605468
2008,2023,161677.0
2008,2024,164362.27591032308
2008,2025,157425.07350055766
2008,2026,167422.29948342653
2008,2027,162820.6760234731
2008,2028,163514.0954072175
2009,2023,161677.0
2009,2024,164875.99546247514
2009,2025,158524.61948396373
2009,2026,158025.76915493503
2009,2027,167372.22009052226
2009,2028,162699.41592874873
2010,2023,161677.0
2010,2024,158509.00723795133
2010,2025,168238.7360478705
2010,2026,163831.5909249181
2010,2027,164481.6857801376
2010,2028,167261.97760624165
2011,2023,161677.0
2011,2024,167473.20293365172
2011,2025,165536.84663689852
2011,2026,156344.6636634904
2011,2027,164031.432244006
2011,2028,154202.64964122046
2012,2023,161677.0
2012,2024,162342.49777970978
2012,2025,164138.96520452813
2012,2026,163154.86414387377
2012,2027,160067.05577218748
2012,2028,167892.91614582227
2013,2023,161677.0
2013,2024,154506.36567101965
2013,2025,163396.71836647097
2013,2026,166270.47541490008
2013,2027,167835.09539039253
2013,2028,157283.8511291302
2014,2023,161677.0
2014,2024,166562.503864937
2014,2025,162708.620357823
2014,2026,156181.59726089975
2014,2027,168775.5082751694
2014,2028,160835.15210694462
2015,2023,161677.0
2015,2024,164239.61090401874
2015,2025,161566.50306272073
2015,2026,163527.1358366787
2015,2027,166798.85828641363
2015,2028,160339.15912070134
2016,2023,161677.0
2016,2024,163301.04686725512
2016,2025,161562.5664477225
2016,2026,168974.70790078962
2016,2027,162114.61523457879
2016,2028,164746.29758990873
2017,2023,161677.0
2017,2024,166124.56440308256
2017,2025,161751.93352156697
2017,2026,163527.47927031736
2017,2027,158727.29402155278
2017,2028,162483.90845788963
2018,2023,161677.0
2018,2024,163139.12530034033
2018,2025,162216.68347499054
2018,2026,163379.6526072569
2018,2027,168155.3334812233
2018,2028,165054.0071631601
2019,2023,161677.0
2019,2024,162922.80737515484
2019,2025,162933.17989254024
2019,2026,163735.01605027253
2019,2027,163604.80448882768
2019,2028,164826.1891805802
2020,2023,161677.0
2020,2024,164756.43357153315
2020,2025,156096.59061422973
2020,2026,157308.27086893376
2020,2027,163470.8987071821
2020,2028,162837.00240665185
2021,2023,161677.0
2021,2024,162632.04891428424
2021,2025,165987.0670760368
2021,2026,154932.34946096662
2021,2027,161643.74261190585
2021,2028,161175.3076521314
2022,2023,161677.0
2022,2024,162267.15274837645
2022,2025,163474.7020826482
2022,2026,160975.0715350121
2022,2027,163046.71322149297
2022,2028,154214.74910306837
2023,2023,161677.0
2023,2024,159423.5695448634
2023,2025,160817.94795054445
2023,2026,159268.57898425605
2023,2027,162140.13714164097
2023,2028,159113.48661516153
2024,2023,161677.0
2024,2024,163791.1822772383
2024,2025,162845.32756401427
2024,2026,158830.87228173862
2024,2027,164762.15107460582
2024,2028,160908.80749909862
2025,2023,161677.0
2025,2024,162891.80489933887
2025,2025,162569.44457267897
2025,2026,162595.4342319905
2025,2027,164918.69110577554
2025,2028,161761.04074255805
2026,2023,161677.0
2026,2024,162484.75807154443
2026,2025,161359.946153594
2026,2026,159749.609458984
2026,2027,162086.64140965027
2026,2028,157433.73459254426
2027,2023,161677.0
2027,2024,160630.33307829275
2027,2025,153626.5060758317
2027,2026,158559.7132367313
2027,2027,162344.5947042703
2027,2028,158843.02554404887
2028,2023,161677.0
2028,2024,165063.30593375914
2028,2025,161554.019879923
2028,2026,163583.52135658436
2028,2027,163344.63102027515
2028,2028,166211.78752448608
2029,2023,161677.0
2029,2024,161217.75967667424
2029,2025,161047.17801461936
2029,2026,166658.25388586972
2029,2027,164758.0808174239
2029,2028,163904.946285111
2030,2023,161677.0
2030,2024,168140.190022155
2030,2025,158167.38055061369
2030,2026,160676.43239090475
2030,2027,161430.85519235744
2030,2028,163682.44802863945
2031,2023,161677.0
2031,2024,158244.52417023882
2031,2025,162321.00959682037
2031,2026,167993.26377837415
2031,2027,158931.4109510949
2031,2028,162150.98509059026
2032,2023,161677.0
2032,2024,157952.22106697032
2032,2025,165466.41157082724
2032,2026,160686.1588551606
2032,2027,169323.92751178835
2032,2028,163876.0524764547
2033,2023,161677.0
2033,2024,166370.3323258702
2033,2025,168237.41825445666
2033,2026,158857.8310399579
2033,2027,164820.45262523773
2033,2028,166590.38993848785
2034,2023,161677.0
2034,2024,158505.95796996076
2034,2025,169570.2536741766
2034,2026,163267.2462218195
2034,2027,167946.6426909603
2034,2028,163511.10647995348
2035,2023,161677.0
2035,2024,162440.5461706543
2035,2025,166519.54230918476
2035,2026,159522.24440178572
2035,2027,162625.44618740925
2035,2028,164960.43824050413
2036,2023,161677.0
2036,2024,163817.5318688857
2036,2025,159744.2657908058
2036,2026,168286.04027158883
2036,2027,156278.56652444025
2036,2028,156393.24968173847
2037,2023,161677.0
2037,2024,164121.93351148666
2037,2025,161853.94998647904
2037,2026,160003.7860281506
2037,2027,160188.67963314155
2037,2028,167618.1671313757
2038,2023,161677.0
2038,2024,155432.51951140343
2038,2025,167936.18440305616
2038,2026,162292.6499602437
2038,2027,157396.4332579493
2038,2028,154637.26202031752
2039,2023,161677.0
2039,2024,155182.1870251873
2039,2025,157018.55014932208
2039,2026,165778.09125533438
2039,2027,163289.74326374635
2039,2028,157972.1839700267
2040,2023,161677.0
2040,2024,164201.08339222107
2040,2025,163088.22069022062
2040,2026,164882.81466316088
2040,2027,163321.51173000483
2040,2028,166107.94297894722
2041,2023,161677.0
2041,2024,157735.46082041514
2041,2025,164569.522466201
2041,2026,162751.02110668938
2041,2027,167453.00344309912
2041,2028,162757.84807452804
2042,2023,161677.0
2042,2024,162154.00286145802
2042,2025,160999.29059090134
2042,2026,158578.80310123597
2042,2027,156234.0671161298
2042,2028,162223.4241209371
2043,2023,161677.0
2043,2024,163128.32625524595
2043,2025,161329.18312140694
2043,2026,160574.81654726338
2043,2027,162822.5875200978
2043,2028,166810.68396885134
2044,2023,161677.0
2044,2024,161411.88668699175
2044,2025,161902.0758290821
2044,2026,158159.65673978915
2044,2027,167518.70077481796
2044,2028,164457.47937000028
2045,2023,161677.0
2045,2024,166063.47521185756
2045,2025,161369.84375802334
2045,2026,158002.24069477586
2045,2027,160441.34661020874
2045,2028,160741.4226612048
2046,2023,161677.0
2046,2024,167152.02370537005
2046,2025,161125.378439971
2046,2026,167284.90508265403
2046,2027,162176.84283620588
2046,2028,161703.84914430912
2047,2023,161677.0
2047,2024,158179.14083200257
2047,2025,159188.70706032842
2047,2026,163027.46091713023
2047,2027,160951.3699403881
2047,2028,156397.7248766972
2048,2023,161677.0
2048,2024,156449.36311710626
2048,2025,162807.8677706882
2048,2026,163599.6466662102
2048,2027,157322.1556184214
2048,2028,160502.71739563512
2049,2023,161677.0
2049,2024,165270.69578110956
2049,2025,162073.13314586598
2049,2026,155491.5152137873
2049,2027,156419.43949594116
2049,2028,157268.58583109343
2050,2023,161677.0
2050,2024,162781.02747117757
2050,2025,163366.7103405235
2050,2026,164386.27197109925
2050,2027,159278.31390978533
2050,2028,161194.48576310126
2051,2023,161677.0
2051,2024,156553.5911906461
2051,2025,161331.07671077116
2051,2026,167420.00976899808
2051,2027,168144.5628624095
2051,2028,166406.87854293623
2052,2023,161677.0
2052,2024,162859.22454853638
2052,2025,165489.73163248043
2052,2026,165102.0097636709
2052,2027,160542.2255959996
2052,2028,165080.87730000255
2053,2023,161677.0
2053,2024,166531.55910565524
2053,2025,158245.0610708773
2053,2026,167705.251533526
2053,2027,163246.9785271596
2053,2028,163666.84096317773
2054,2023,161677.0
2054,2024,165293.36162411078
2054,2025,157953.38099361095
2054,2026,158727.0598038524
2054,2027,166571.23786786245
2054,2028,162650.81172138132
2055,2023,161677.0
2055,2024,162542.93943012753
2055,2025,157617.49847143755
2055,2026,161698.4908727239
2055,2027,160844.44124487313
2055,2028,165059.26026006872
2056,2023,161677.0
2056,2024,166818.51690402758
2056,2025,165265.62594066194
2056,2026,163862.03407739365
2056,2027,160504.88725927874
2056,2028,162878.76107691356
2057,2023,161677.0
2057,2024,160138.25700045386
2057,2025,154683.5359747192
2057,2026,163385.77351670366
2057,2027,159427.77203392924
2057,2028,166322.6764153442
2058,2023,161677.0
2058,2024,166524.70634487306
2058,2025,168331.14082501072
2058,2026,162309.87169568083
2058,2027,162096.08568228883
2058,2028,159688.647386691
2059,2023,161677.0
2059,2024,162974.42439293623
2059,2025,160527.06331448213
2059,2026,161105.85631323897
2059,2027,163843.41462170717
2059,2028,169409.06826037727
2060,2023,161677.0
2060,2024,160172.20863095843
2060,2025,162368.27719362048
2060,2026,157730.89758615982
2060,2027,163781.7780975477
2060,2028,156533.2457546488
2061,2023,161677.0
2061,2024,155288.69013514367
2061,2025,164157.7914118349
2061,2026,162345.90639363797
2061,2027,164485.74709128327
2061,2028,163026.43337971525
2062,2023,161677.0
2062,2024,163970.86384274627
2062,2025,158370.13706612482
2062,2026,160017.0216045474
2062,2027,163049.6614675294
2062,2028,156901.61748373284
2063,2023,161677.0
2063,2024,160996.37600260545
2063,2025,154493.50075612968
2063,2026,164381.16317036242
2063,2027,163220.07384273794
2063,2028,159373.86727141452
2064,2023,161677.0
2064,2024,163734.61783285512
2064,2025,163244.44454390684
2064,2026,166652.32329489905
2064,2027,157129.25075435248
2064,2028,162369.94926074485
2065,2023,161677.0
2065,2024,162773.98827668573
2065,2025,156931.45325369664
2065,2026,162388.1505213379
2065,2027,164422.5250077152
2065,2028,163035.14281292
2066,2023,161677.0
2066,2024,156590.81342132736
2066,2025,167800.50858584643
2066,2026,164803.77127305086
2066,2027,162543.8614283237
2066,2028,156484.093895332
2067,2023,161677.0
2067,2024,161334.9271426077
2067,2025,157339.59752968902
2067,2026,159703.2595625562
2067,2027,168614.65623511843
2067,2028,164300.6707548489
2068,2023,161677.0
2068,2024,166168.08352942148
2068,2025,162665.143012051
2068,2026,165018.58500657923
2068,2027,163101.57283594264
2068,2028,166105.09119174856
2069,2023,161677.0
2069,2024,159670.9535050784
2069,2025,162111.2502730808
2069,2026,157771.90712830672
2069,2027,162124.4299167945
2069,2028,164169.8256748889
2070,2023,161677.0
2070,2024,160708.86659930518
2070,2025,161880.73329929195
2070,2026,156481.69344569359
2070,2027,165386.07649809128
2070,2028,155839.4284936692
2071,2023,161677.0
2071,2024,156151.91995542916
2071,2025,164094.08993485942
2071,2026,159682.8539269422
2071,2027,162470.2562132502
2071,2028,161936.44517221063
2072,2023,161677.0
2072,2024,158845.7366053029
2072,2025,162812.79338304757
